model-1702474193,1702474196.082,0.01,4.3943,0.02,4.4287,1
model-1702474193,1702474196.101,0.0,4.3687,0.01,4.4266,1
model-1702474193,1702474196.119,0.01,4.3787,0.03,4.4138,1
model-1702474193,1702474196.135,0.01,4.3531,0.01,4.4234,1
model-1702474193,1702474196.152,0.06,4.3592,0.03,4.4208,1
model-1702474193,1702474196.168,0.02,4.4295,0.02,4.4156,1
model-1702474193,1702474196.184,0.0,4.433,0.01,4.4135,1
model-1702474193,1702474196.2,0.03,4.4184,0.02,4.4228,1
model-1702474193,1702474196.216,0.05,4.4017,0.01,4.4234,1
model-1702474193,1702474196.232,0.03,4.4025,0.01,4.43,1
model-1702474193,1702474196.248,0.03,4.3784,0.01,4.4156,1
model-1702474193,1702474196.264,0.03,4.3991,0.03,4.4107,1
model-1702474193,1702474196.281,0.0,4.4151,0.02,4.4066,1
model-1702474193,1702474196.297,0.0,4.4058,0.01,4.4041,1
model-1702474193,1702474196.313,0.02,4.3819,0.02,4.3994,1
model-1702474193,1702474196.33,0.01,4.368,0.01,4.4045,1
model-1702474193,1702474196.346,0.0,4.3825,0.02,4.3974,1
model-1702474193,1702474196.363,0.01,4.3664,0.01,4.4039,1
model-1702474193,1702474196.379,0.03,4.3986,0.01,4.4055,1
model-1702474193,1702474196.395,0.0,4.4205,0.02,4.4073,1
model-1702474193,1702474196.412,0.0,4.4119,0.01,4.4119,1
model-1702474193,1702474196.428,0.01,4.3692,0.02,4.4149,1
model-1702474193,1702474196.444,0.02,4.3369,0.01,4.4013,1
model-1702474193,1702474196.46,0.01,4.3835,0.03,4.4033,1
model-1702474193,1702474196.477,0.0,4.3609,0.03,4.4019,1
model-1702474193,1702474196.493,0.04,4.3768,0.03,4.4036,1
model-1702474193,1702474196.509,0.01,4.36,0.03,4.3944,1
model-1702474193,1702474196.525,0.01,4.4243,0.03,4.4087,1
model-1702474193,1702474196.542,0.02,4.3476,0.02,4.4172,1
model-1702474193,1702474196.561,0.05,4.3602,0.04,4.4213,1
model-1702474193,1702474196.58,0.03,4.3478,0.05,4.3996,1
model-1702474193,1702474196.596,0.0,4.3418,0.03,4.3883,1
model-1702474193,1702474196.613,0.04,4.3224,0.04,4.3795,1
model-1702474193,1702474196.629,0.02,4.3538,0.03,4.4014,1
model-1702474193,1702474196.645,0.0,4.3512,0.02,4.3891,1
model-1702474193,1702474196.663,0.03,4.3892,0.02,4.4015,1
model-1702474193,1702474196.68,0.02,4.3678,0.03,4.3935,1
model-1702474193,1702474196.696,0.02,4.3768,0.03,4.4075,1
model-1702474193,1702474196.712,0.03,4.3598,0.03,4.3806,1
model-1702474193,1702474196.729,0.05,4.2875,0.02,4.3846,1
model-1702474193,1702474196.745,0.02,4.2857,0.04,4.37,1
model-1702474193,1702474196.763,0.0,4.377,0.03,4.3809,1
model-1702474193,1702474196.78,0.04,4.323,0.03,4.3887,1
model-1702474193,1702474196.796,0.02,4.276,0.04,4.4264,1
model-1702474193,1702474196.812,0.01,4.3262,0.03,4.4308,1
model-1702474193,1702474196.828,0.02,4.3946,0.03,4.3971,1
model-1702474193,1702474196.845,0.02,4.3371,0.03,4.3593,1
model-1702474193,1702474196.862,0.02,4.3747,0.04,4.3611,1
model-1702474193,1702474196.88,0.01,4.3492,0.03,4.3815,1
model-1702474193,1702474196.897,0.02,4.3578,0.03,4.3804,1
model-1702474193,1702474196.915,0.06,4.2801,0.03,4.3668,1
model-1702474193,1702474196.931,0.0,4.4047,0.04,4.3785,1
model-1702474193,1702474196.947,0.01,4.3758,0.04,4.3802,1
model-1702474193,1702474196.964,0.03,4.3461,0.02,4.379,2
model-1702474193,1702474196.98,0.04,4.3312,0.04,4.3824,2
model-1702474193,1702474196.997,0.0,4.3448,0.03,4.3776,2
model-1702474193,1702474197.014,0.02,4.3294,0.02,4.3988,2
model-1702474193,1702474197.032,0.04,4.3476,0.02,4.375,2
model-1702474193,1702474197.049,0.01,4.3273,0.04,4.3706,2
model-1702474193,1702474197.065,0.01,4.3247,0.05,4.3679,2
model-1702474193,1702474197.082,0.0,4.3093,0.01,4.3898,2
model-1702474193,1702474197.099,0.03,4.2814,0.04,4.3813,2
model-1702474193,1702474197.115,0.04,4.3953,0.02,4.39,2
model-1702474193,1702474197.132,0.01,4.3329,0.02,4.3817,2
model-1702474193,1702474197.149,0.01,4.309,0.02,4.4131,2
model-1702474193,1702474197.165,0.04,4.3712,0.03,4.4174,2
model-1702474193,1702474197.181,0.01,4.3714,0.01,4.4155,2
model-1702474193,1702474197.198,0.01,4.343,0.02,4.3891,2
model-1702474193,1702474197.215,0.02,4.3571,0.02,4.3835,2
model-1702474193,1702474197.231,0.02,4.3822,0.03,4.3749,2
model-1702474193,1702474197.247,0.03,4.3681,0.02,4.3827,2
model-1702474193,1702474197.264,0.02,4.3387,0.02,4.3755,2
model-1702474193,1702474197.28,0.0,4.3844,0.03,4.3729,2
model-1702474193,1702474197.296,0.03,4.2859,0.02,4.3701,2
model-1702474193,1702474197.313,0.02,4.336,0.02,4.3858,2
model-1702474193,1702474197.329,0.01,4.337,0.03,4.3895,2
model-1702474193,1702474197.346,0.03,4.3139,0.01,4.4051,2
model-1702474193,1702474197.362,0.03,4.4197,0.0,4.3971,2
model-1702474193,1702474197.379,0.04,4.2694,0.01,4.391,2
model-1702474193,1702474197.396,0.01,4.3118,0.01,4.3874,2
model-1702474193,1702474197.413,0.02,4.3032,0.03,4.3788,2
model-1702474193,1702474197.43,0.01,4.3216,0.02,4.3959,2
model-1702474193,1702474197.446,0.01,4.3481,0.03,4.4017,2
model-1702474193,1702474197.464,0.03,4.3161,0.01,4.3811,2
model-1702474193,1702474197.481,0.0,4.3273,0.02,4.3954,2
model-1702474193,1702474197.498,0.02,4.3324,0.02,4.3869,2
model-1702474193,1702474197.515,0.04,4.3122,0.04,4.3593,2
model-1702474193,1702474197.531,0.03,4.3,0.03,4.3517,2
model-1702474193,1702474197.548,0.01,4.2513,0.05,4.3561,2
model-1702474193,1702474197.564,0.03,4.2551,0.02,4.3445,2
model-1702474193,1702474197.58,0.05,4.3059,0.05,4.3313,2
model-1702474193,1702474197.596,0.02,4.3745,0.03,4.3628,2
model-1702474193,1702474197.613,0.03,4.3896,0.04,4.3655,2
model-1702474193,1702474197.629,0.02,4.264,0.03,4.3505,2
model-1702474193,1702474197.646,0.04,4.3232,0.04,4.3417,2
model-1702474193,1702474197.662,0.05,4.259,0.03,4.3319,2
model-1702474193,1702474197.678,0.03,4.4019,0.04,4.3411,2
model-1702474193,1702474197.694,0.01,4.3061,0.05,4.3228,2
model-1702474193,1702474197.711,0.01,4.342,0.02,4.3363,2
model-1702474193,1702474197.727,0.03,4.2253,0.06,4.3298,2
model-1702474193,1702474197.744,0.03,4.3108,0.05,4.318,2
model-1702474193,1702474197.76,0.0,4.303,0.04,4.3195,2
model-1702474193,1702474197.777,0.02,4.2998,0.05,4.3259,2
model-1702474193,1702474197.793,0.02,4.2696,0.04,4.311,2
model-1702474193,1702474197.809,0.02,4.3251,0.05,4.3188,2
model-1702474193,1702474197.826,0.02,4.3156,0.04,4.3125,2
model-1702474193,1702474197.842,0.02,4.3354,0.06,4.3166,2
model-1702474193,1702474197.859,0.02,4.3264,0.05,4.2981,2
model-1702474193,1702474197.875,0.01,4.386,0.07,4.318,2
model-1702474193,1702474197.893,0.05,4.2794,0.06,4.3184,2
model-1702474193,1702474197.912,0.04,4.2488,0.07,4.3147,2
model-1702474193,1702474197.929,0.02,4.238,0.04,4.303,2
model-1702474193,1702474197.946,0.03,4.3148,0.06,4.3226,2
model-1702474193,1702474197.962,0.05,4.3397,0.06,4.3375,2
model-1702474193,1702474197.979,0.04,4.2232,0.04,4.3715,2
model-1702474193,1702474197.996,0.02,4.2646,0.06,4.3634,2
model-1702474193,1702474198.014,0.0,4.3382,0.04,4.3327,2
model-1702474193,1702474198.031,0.05,4.2313,0.04,4.3192,2
model-1702474193,1702474198.047,0.01,4.3471,0.05,4.318,2
model-1702474193,1702474198.064,0.01,4.2869,0.04,4.3124,2
model-1702474193,1702474198.08,0.03,4.368,0.03,4.3144,2
model-1702474193,1702474198.096,0.04,4.2751,0.02,4.332,2
model-1702474193,1702474198.113,0.02,4.328,0.04,4.3264,2
model-1702474193,1702474198.13,0.04,4.2724,0.02,4.3164,2
model-1702474193,1702474198.146,0.04,4.1992,0.04,4.3168,2
model-1702474193,1702474198.163,0.01,4.2542,0.05,4.3058,2
model-1702474193,1702474198.18,0.01,4.3315,0.04,4.3007,2
model-1702474193,1702474198.196,0.04,4.3243,0.03,4.3264,2
model-1702474193,1702474198.213,0.02,4.2086,0.03,4.3581,2
model-1702474193,1702474198.23,0.02,4.2559,0.04,4.3327,2
model-1702474193,1702474198.247,0.02,4.2988,0.03,4.3045,2
model-1702474193,1702474198.263,0.02,4.311,0.02,4.2964,2
model-1702474193,1702474198.282,0.02,4.3331,0.03,4.3123,2
model-1702474193,1702474198.302,0.0,4.2635,0.03,4.3198,2
model-1702474193,1702474198.319,0.01,4.3372,0.02,4.3157,2
model-1702474193,1702474198.335,0.09,4.2179,0.02,4.3294,2
model-1702474193,1702474198.352,0.02,4.3557,0.02,4.3211,2
model-1702474193,1702474198.367,0.03,4.2917,0.01,4.3197,2
model-1702474193,1702474198.384,0.02,4.2455,0.02,4.2978,3
model-1702474193,1702474198.4,0.03,4.2403,0.02,4.3308,3
model-1702474193,1702474198.417,0.05,4.2693,0.0,4.3211,3
model-1702474193,1702474198.434,0.03,4.2754,0.0,4.3536,3
model-1702474193,1702474198.45,0.05,4.2881,0.0,4.3547,3
model-1702474193,1702474198.466,0.01,4.243,0.03,4.3391,3
model-1702474193,1702474198.483,0.03,4.259,0.01,4.3391,3
model-1702474193,1702474198.5,0.05,4.2075,0.02,4.3575,3
model-1702474193,1702474198.516,0.01,4.2664,0.03,4.3576,3
model-1702474193,1702474198.532,0.03,4.316,0.05,4.378,3
model-1702474193,1702474198.548,0.02,4.2921,0.0,4.3593,3
model-1702474193,1702474198.564,0.05,4.2236,0.02,4.3815,3
model-1702474193,1702474198.582,0.03,4.3209,0.03,4.3853,3
model-1702474193,1702474198.604,0.02,4.3583,0.01,4.3629,3
model-1702474193,1702474198.622,0.02,4.294,0.01,4.3582,3
model-1702474193,1702474198.639,0.06,4.2831,0.01,4.3473,3
model-1702474193,1702474198.655,0.02,4.3845,0.03,4.3524,3
model-1702474193,1702474198.671,0.04,4.3181,0.01,4.3451,3
model-1702474193,1702474198.687,0.03,4.28,0.01,4.3361,3
model-1702474193,1702474198.703,0.02,4.3128,0.01,4.3469,3
model-1702474193,1702474198.722,0.04,4.2082,0.01,4.3514,3
model-1702474193,1702474198.739,0.03,4.2665,0.03,4.3385,3
model-1702474193,1702474198.756,0.01,4.2933,0.02,4.316,3
model-1702474193,1702474198.772,0.02,4.2555,0.02,4.3163,3
model-1702474193,1702474198.789,0.02,4.3394,0.03,4.3133,3
model-1702474193,1702474198.805,0.03,4.1749,0.01,4.3114,3
model-1702474193,1702474198.82,0.01,4.2431,0.01,4.3173,3
model-1702474193,1702474198.837,0.03,4.2535,0.03,4.329,3
model-1702474193,1702474198.853,0.01,4.2281,0.02,4.3204,3
model-1702474193,1702474198.869,0.0,4.3003,0.01,4.3172,3
model-1702474193,1702474198.885,0.03,4.2275,0.02,4.3328,3
model-1702474193,1702474198.901,0.01,4.2881,0.01,4.334,3
model-1702474193,1702474198.918,0.02,4.2571,0.02,4.3179,3
model-1702474193,1702474198.934,0.05,4.2543,0.03,4.3107,3
model-1702474193,1702474198.95,0.08,4.2381,0.02,4.3262,3
model-1702474193,1702474198.967,0.05,4.2012,0.07,4.3246,3
model-1702474193,1702474198.983,0.04,4.1444,0.03,4.302,3
model-1702474193,1702474198.999,0.03,4.214,0.08,4.2902,3
model-1702474193,1702474199.015,0.0,4.3393,0.07,4.3311,3
model-1702474193,1702474199.031,0.02,4.3919,0.02,4.3289,3
model-1702474193,1702474199.047,0.03,4.2038,0.06,4.3023,3
model-1702474193,1702474199.063,0.06,4.278,0.04,4.3028,3
model-1702474193,1702474199.079,0.04,4.226,0.05,4.2885,3
model-1702474193,1702474199.095,0.05,4.3589,0.03,4.2741,3
model-1702474193,1702474199.111,0.07,4.2341,0.03,4.3008,3
model-1702474193,1702474199.127,0.0,4.2826,0.05,4.2896,3
model-1702474193,1702474199.143,0.04,4.1898,0.05,4.2766,3
model-1702474193,1702474199.163,0.02,4.246,0.06,4.2771,3
model-1702474193,1702474199.181,0.0,4.2446,0.05,4.2809,3
model-1702474193,1702474199.198,0.01,4.2416,0.04,4.2879,3
model-1702474193,1702474199.215,0.01,4.2141,0.04,4.3009,3
model-1702474193,1702474199.231,0.02,4.2668,0.05,4.2771,3
model-1702474193,1702474199.247,0.03,4.2064,0.06,4.2768,3
model-1702474193,1702474199.263,0.04,4.3062,0.05,4.2682,3
model-1702474193,1702474199.28,0.03,4.271,0.08,4.2491,3
model-1702474193,1702474199.297,0.03,4.342,0.04,4.2726,3
model-1702474193,1702474199.313,0.05,4.2144,0.05,4.2752,3
model-1702474193,1702474199.33,0.05,4.183,0.05,4.2691,3
model-1702474193,1702474199.346,0.02,4.2074,0.05,4.2722,3
model-1702474193,1702474199.362,0.03,4.2375,0.04,4.3049,3
model-1702474193,1702474199.378,0.02,4.3401,0.06,4.3073,3
model-1702474193,1702474199.395,0.02,4.1727,0.07,4.3235,3
model-1702474193,1702474199.412,0.05,4.2222,0.07,4.2982,3
model-1702474193,1702474199.428,0.0,4.2724,0.03,4.2923,3
model-1702474193,1702474199.445,0.05,4.2082,0.03,4.2885,3
model-1702474193,1702474199.462,0.04,4.295,0.03,4.2562,3
model-1702474193,1702474199.479,0.03,4.1945,0.03,4.2781,3
model-1702474193,1702474199.495,0.03,4.3126,0.03,4.2603,3
model-1702474193,1702474199.512,0.05,4.2241,0.04,4.2536,3
model-1702474193,1702474199.529,0.03,4.2924,0.03,4.2653,3
model-1702474193,1702474199.546,0.02,4.1933,0.03,4.2876,3
model-1702474193,1702474199.563,0.03,4.1074,0.04,4.2789,3
model-1702474193,1702474199.583,0.03,4.2095,0.04,4.2817,3
model-1702474193,1702474199.602,0.04,4.2811,0.03,4.2972,3
model-1702474193,1702474199.619,0.05,4.298,0.02,4.3295,3
model-1702474193,1702474199.635,0.07,4.1331,0.03,4.3499,3
model-1702474193,1702474199.651,0.01,4.2108,0.01,4.346,3
model-1702474193,1702474199.668,0.04,4.2838,0.01,4.3197,3
model-1702474193,1702474199.684,0.03,4.2779,0.02,4.3108,3
model-1702474193,1702474199.7,0.03,4.2965,0.02,4.2915,3
model-1702474193,1702474199.716,0.0,4.2412,0.01,4.2731,3
model-1702474193,1702474199.732,0.01,4.2789,0.03,4.2725,3
model-1702474193,1702474199.748,0.06,4.1664,0.02,4.2674,3
model-1702474193,1702474199.765,0.01,4.3043,0.02,4.2721,3
model-1702474193,1702474199.78,0.03,4.2375,0.02,4.2706,3
model-1702474193,1702474199.797,0.01,4.2092,0.01,4.2765,4
model-1702474193,1702474199.813,0.06,4.2165,0.02,4.2808,4
model-1702474193,1702474199.829,0.02,4.2236,0.03,4.2913,4
model-1702474193,1702474199.845,0.03,4.2341,0.01,4.2947,4
model-1702474193,1702474199.861,0.04,4.2307,0.02,4.2815,4
model-1702474193,1702474199.877,0.03,4.1839,0.01,4.2997,4
model-1702474193,1702474199.893,0.04,4.1873,0.03,4.3086,4
model-1702474193,1702474199.91,0.04,4.1297,0.03,4.2906,4
model-1702474193,1702474199.926,0.02,4.2335,0.03,4.2958,4
model-1702474193,1702474199.942,0.04,4.2694,0.03,4.3339,4
model-1702474193,1702474199.961,0.04,4.2395,0.04,4.3236,4
model-1702474193,1702474199.981,0.06,4.1991,0.04,4.3196,4
model-1702474193,1702474199.997,0.05,4.2127,0.02,4.3272,4
model-1702474193,1702474200.014,0.04,4.2988,0.01,4.3054,4
model-1702474193,1702474200.03,0.01,4.2063,0.03,4.311,4
model-1702474193,1702474200.045,0.03,4.261,0.02,4.3343,4
model-1702474193,1702474200.061,0.01,4.2992,0.03,4.3256,4
model-1702474193,1702474200.077,0.04,4.2475,0.02,4.3237,4
model-1702474193,1702474200.094,0.02,4.2473,0.02,4.3323,4
model-1702474193,1702474200.11,0.01,4.2958,0.02,4.3079,4
model-1702474193,1702474200.126,0.02,4.1294,0.01,4.2935,4
model-1702474193,1702474200.143,0.07,4.2217,0.01,4.2827,4
model-1702474193,1702474200.159,0.04,4.2549,0.02,4.2685,4
model-1702474193,1702474200.175,0.05,4.2174,0.01,4.2756,4
model-1702474193,1702474200.191,0.02,4.3005,0.01,4.2976,4
model-1702474193,1702474200.207,0.02,4.1223,0.03,4.3166,4
model-1702474193,1702474200.223,0.03,4.2563,0.02,4.2737,4
model-1702474193,1702474200.239,0.02,4.2298,0.02,4.2597,4
model-1702474193,1702474200.255,0.02,4.1765,0.02,4.2724,4
model-1702474193,1702474200.271,0.04,4.2435,0.03,4.2502,4
model-1702474193,1702474200.287,0.03,4.2043,0.04,4.2753,4
model-1702474193,1702474200.303,0.01,4.2769,0.03,4.2876,4
model-1702474193,1702474200.319,0.04,4.2063,0.03,4.2775,4
model-1702474193,1702474200.336,0.06,4.2137,0.01,4.2798,4
model-1702474193,1702474200.352,0.07,4.1934,0.06,4.2933,4
model-1702474193,1702474200.368,0.02,4.123,0.05,4.2972,4
model-1702474193,1702474200.384,0.06,4.1117,0.06,4.2576,4
model-1702474193,1702474200.402,0.06,4.1955,0.05,4.2585,4
model-1702474193,1702474200.419,0.01,4.3427,0.04,4.3238,4
model-1702474193,1702474200.438,0.04,4.3482,0.03,4.3215,4
model-1702474193,1702474200.454,0.04,4.184,0.04,4.3002,4
model-1702474193,1702474200.471,0.05,4.2439,0.03,4.2905,4
model-1702474193,1702474200.487,0.02,4.1626,0.05,4.2792,4
model-1702474193,1702474200.503,0.04,4.2713,0.07,4.2558,4
model-1702474193,1702474200.519,0.04,4.2023,0.06,4.2579,4
model-1702474193,1702474200.536,0.01,4.2458,0.04,4.2485,4
model-1702474193,1702474200.552,0.02,4.1662,0.07,4.2359,4
model-1702474193,1702474200.568,0.04,4.2235,0.07,4.247,4
model-1702474193,1702474200.584,0.01,4.2302,0.04,4.251,4
model-1702474193,1702474200.601,0.02,4.2043,0.05,4.2436,4
model-1702474193,1702474200.617,0.05,4.1406,0.06,4.2426,4
model-1702474193,1702474200.633,0.04,4.2022,0.09,4.2187,4
model-1702474193,1702474200.649,0.05,4.1388,0.08,4.2242,4
model-1702474193,1702474200.666,0.01,4.2442,0.06,4.2321,4
model-1702474193,1702474200.683,0.01,4.214,0.07,4.2183,4
model-1702474193,1702474200.699,0.03,4.3477,0.07,4.2297,4
model-1702474193,1702474200.716,0.05,4.1969,0.05,4.2264,4
model-1702474193,1702474200.732,0.03,4.1199,0.04,4.2184,4
model-1702474193,1702474200.748,0.04,4.156,0.06,4.2508,4
model-1702474193,1702474200.764,0.06,4.2228,0.06,4.2842,4
model-1702474193,1702474200.78,0.03,4.3002,0.06,4.2837,4
model-1702474193,1702474200.799,0.02,4.1427,0.03,4.2708,4
model-1702474193,1702474200.816,0.06,4.1954,0.06,4.2668,4
model-1702474193,1702474200.834,0.02,4.227,0.06,4.269,4
model-1702474193,1702474200.85,0.06,4.1628,0.05,4.2624,4
model-1702474193,1702474200.866,0.02,4.2793,0.04,4.2546,4
model-1702474193,1702474200.882,0.02,4.1646,0.06,4.2453,4
model-1702474193,1702474200.899,0.04,4.2518,0.04,4.2631,4
model-1702474193,1702474200.915,0.03,4.2114,0.05,4.2634,4
model-1702474193,1702474200.932,0.05,4.2904,0.05,4.2591,4
model-1702474193,1702474200.948,0.01,4.1467,0.05,4.2345,4
model-1702474193,1702474200.965,0.03,4.0644,0.02,4.2487,4
model-1702474193,1702474200.981,0.02,4.2037,0.02,4.2665,4
model-1702474193,1702474200.998,0.04,4.2623,0.03,4.2765,4
